issue_id,status,changed_timestamp,changed_by
CONF-5408,DONE,2026-05-12 22:03:15,USR-67640
PROF-5091,TO_DO,2025-10-17 11:35:46,USR-54942
PROF-5091,IN_PROGRESS,2025-10-19 04:35:46,USR-54942
PROF-5091,IN_REVIEW,2025-10-19 06:35:46,USR-54942
PROF-5091,DONE,2025-10-20 18:35:46,USR-54942
TERM-7081,TO_DO,2026-06-02 02:03:16,USR-73300
TERM-7081,IN_PROGRESS,2026-06-02 21:03:16,USR-73300
TERM-7081,IN_REVIEW,2026-06-04 00:03:16,USR-73300
TERM-7081,DONE,2026-06-04 16:03:16,USR-73300
ANIM-1887,TO_DO,2026-07-16 05:38:51,USR-33600
ANIM-1887,IN_PROGRESS,2026-07-18 02:38:51,USR-33600
ANIM-1887,IN_REVIEW,2026-07-18 15:38:51,USR-33600
ANIM-1887,DONE,2026-07-19 22:38:51,USR-33600
LIST-8537,TO_DO,2026-01-21 20:50:19,USR-54597
LIST-8537,IN_PROGRESS,2026-01-22 18:50:19,USR-54597
LIST-8537,IN_REVIEW,2026-01-23 19:50:19,USR-54597
LIST-8537,DONE,2026-01-25 12:50:19,USR-54597
ANIM-9987,TO_DO,2025-10-01 22:51:22,USR-23173
ANIM-9987,IN_PROGRESS,2025-10-03 03:51:22,USR-23173
ANIM-9987,IN_REVIEW,2025-10-03 18:51:22,USR-23173
ANIM-9987,DONE,2025-10-04 22:51:22,USR-23173
WIN-6981,TO_DO,2026-09-15 15:48:02,USR-96991
WIN-6981,IN_PROGRESS,2026-09-15 23:48:02,USR-96991
WIN-6981,IN_REVIEW,2026-09-17 23:48:02,USR-96991
WIN-6981,DONE,2026-09-18 18:48:02,USR-96991
LIST-8081,TO_DO,2026-09-10 07:48:58,USR-81200
LIST-8081,IN_PROGRESS,2026-09-10 20:48:58,USR-81200
LIST-8081,IN_REVIEW,2026-09-12 00:48:58,USR-81200
LIST-8081,DONE,2026-09-13 09:48:58,USR-81200
LIST-9748,TO_DO,2026-03-24 18:43:54,USR-98815
LIST-9748,IN_PROGRESS,2026-03-24 23:43:54,USR-98815
LIST-9748,IN_REVIEW,2026-03-26 02:43:54,USR-98815
LIST-9748,DONE,2026-03-26 10:43:54,USR-98815
ANIM-1983,TO_DO,2026-06-22 07:42:02,USR-42007
ANIM-1983,IN_PROGRESS,2026-06-23 01:42:02,USR-42007
ANIM-1983,IN_REVIEW,2026-06-24 02:42:02,USR-42007
ANIM-1983,DONE,2026-06-25 03:42:02,USR-42007
LIST-5222,TO_DO,2026-01-23 06:30:16,USR-17665
LIST-5222,IN_PROGRESS,2026-01-24 20:30:16,USR-17665
LIST-5222,IN_REVIEW,2026-01-26 15:30:16,USR-17665
LIST-5222,DONE,2026-01-28 10:30:16,USR-17665
ANIM-5663,TO_DO,2026-06-23 13:28:00,USR-14373
ANIM-5663,IN_PROGRESS,2026-06-24 15:28:00,USR-14373
ANIM-5663,IN_REVIEW,2026-06-26 08:28:00,USR-14373
ANIM-5663,DONE,2026-06-27 04:28:00,USR-14373
ANIM-3745,TO_DO,2026-03-10 22:06:41,USR-35242
ANIM-3745,IN_PROGRESS,2026-03-11 04:06:41,USR-35242
ANIM-3745,IN_REVIEW,2026-03-11 11:06:41,USR-35242
ANIM-3745,DONE,2026-03-11 23:06:41,USR-35242
PROF-6136,TO_DO,2025-11-07 19:34:20,USR-96057
PROF-6136,IN_PROGRESS,2025-11-09 01:34:20,USR-96057
PROF-6136,IN_REVIEW,2025-11-10 02:34:20,USR-96057
PROF-6136,DONE,2025-11-11 17:34:20,USR-96057
TERM-7782,TO_DO,2025-11-12 03:04:36,USR-19116
TERM-7782,IN_PROGRESS,2025-11-14 01:04:36,USR-19116
TERM-7782,IN_REVIEW,2025-11-14 08:04:36,USR-19116
TERM-7782,DONE,2025-11-14 23:04:36,USR-19116
ORGA-2687,TO_DO,2026-05-18 15:44:56,USR-31581
ORGA-2687,IN_PROGRESS,2026-05-20 02:44:56,USR-31581
ORGA-2687,IN_REVIEW,2026-05-20 09:44:56,USR-31581
ORGA-2687,DONE,2026-05-20 17:44:56,USR-31581
ORGA-2687,REOPENED,2026-05-21 11:44:56,USR-22672
ORGA-2687,IN_PROGRESS,2026-05-22 07:44:56,USR-31581
ORGA-2687,DONE,2026-05-22 20:44:56,USR-31581
THES-7387,TO_DO,2026-07-13 17:42:39,USR-15726
THES-7387,IN_PROGRESS,2026-07-15 04:42:39,USR-15726
THES-7387,IN_REVIEW,2026-07-15 16:42:39,USR-15726
THES-7387,DONE,2026-07-15 19:42:39,USR-15726
WIN-6328,TO_DO,2025-12-29 20:35:26,USR-50327
WIN-6328,IN_PROGRESS,2025-12-31 18:35:26,USR-50327
WIN-6328,IN_REVIEW,2026-01-02 06:35:26,USR-50327
WIN-6328,DONE,2026-01-02 19:35:26,USR-50327
CONF-8480,TO_DO,2026-09-12 02:43:27,USR-77908
CONF-8480,IN_PROGRESS,2026-09-12 23:43:27,USR-77908
CONF-8480,IN_REVIEW,2026-09-13 23:43:27,USR-77908
CONF-8480,DONE,2026-09-15 07:43:27,USR-77908
PROF-2467,TO_DO,2025-12-07 20:08:19,USR-10150
PROF-2467,IN_PROGRESS,2025-12-09 07:08:19,USR-10150
PROF-2467,IN_REVIEW,2025-12-09 17:08:19,USR-10150
PROF-2467,DONE,2025-12-10 17:08:19,USR-10150
TERM-9767,TO_DO,2026-03-04 05:32:36,USR-69878
TERM-9767,IN_PROGRESS,2026-03-05 01:32:36,USR-69878
TERM-9767,IN_REVIEW,2026-03-06 17:32:36,USR-69878
TERM-9767,DONE,2026-03-07 09:32:36,USR-69878
TERM-9767,REOPENED,2026-03-07 11:32:36,USR-41552
TERM-9767,IN_PROGRESS,2026-03-08 05:32:36,USR-69878
TERM-9767,DONE,2026-03-09 08:32:36,USR-69878
PROF-7745,TO_DO,2026-04-07 11:58:53,USR-85392
PROF-7745,IN_PROGRESS,2026-04-08 13:58:53,USR-85392
PROF-7745,IN_REVIEW,2026-04-09 05:58:53,USR-85392
PROF-7745,DONE,2026-04-09 23:58:53,USR-85392
ORGA-4924,TO_DO,2026-05-18 02:40:37,USR-26059
ORGA-4924,IN_PROGRESS,2026-05-19 21:40:37,USR-26059
ORGA-4924,IN_REVIEW,2026-05-21 09:40:37,USR-26059
ORGA-4924,DONE,2026-05-22 04:40:37,USR-26059
PROF-2121,TO_DO,2026-03-12 03:31:59,USR-95477
PROF-2121,IN_PROGRESS,2026-03-14 01:31:59,USR-95477
PROF-2121,IN_REVIEW,2026-03-15 18:31:59,USR-95477
PROF-2121,DONE,2026-03-17 03:31:59,USR-95477
WIN-1317,TO_DO,2025-10-01 21:48:50,USR-18285
WIN-1317,IN_PROGRESS,2025-10-02 07:48:50,USR-18285
WIN-1317,IN_REVIEW,2025-10-04 06:48:50,USR-18285
WIN-1317,DONE,2025-10-05 12:48:50,USR-18285
DEVE-4814,TO_DO,2025-11-05 10:45:38,USR-73335
DEVE-4814,IN_PROGRESS,2025-11-06 11:45:38,USR-73335
DEVE-4814,IN_REVIEW,2025-11-07 18:45:38,USR-73335
DEVE-4814,DONE,2025-11-09 16:45:38,USR-73335
DEVE-4814,REOPENED,2025-11-09 20:45:38,USR-59797
DEVE-4814,IN_PROGRESS,2025-11-10 07:45:38,USR-73335
DEVE-4814,DONE,2025-11-10 16:45:38,USR-73335
ANIM-1918,TO_DO,2026-03-02 22:53:17,USR-12552
ANIM-1918,IN_PROGRESS,2026-03-04 00:53:17,USR-12552
ANIM-1918,IN_REVIEW,2026-03-04 02:53:17,USR-12552
ANIM-1918,DONE,2026-03-04 11:53:17,USR-12552
PROF-7304,TO_DO,2026-07-21 10:01:09,USR-41358
PROF-7304,IN_PROGRESS,2026-07-22 21:01:09,USR-41358
PROF-7304,IN_REVIEW,2026-07-24 17:01:09,USR-41358
PROF-7304,DONE,2026-07-25 08:01:09,USR-41358
ORGA-6113,TO_DO,2026-04-13 13:22:12,USR-22026
ORGA-6113,IN_PROGRESS,2026-04-15 00:22:12,USR-22026
ORGA-6113,IN_REVIEW,2026-04-15 09:22:12,USR-22026
ORGA-6113,DONE,2026-04-16 03:22:12,USR-22026
CHOI-4255,TO_DO,2025-11-18 05:16:56,USR-58353
CHOI-4255,IN_PROGRESS,2025-11-19 03:16:56,USR-58353
CHOI-4255,IN_REVIEW,2025-11-19 05:16:56,USR-58353
CHOI-4255,DONE,2025-11-19 17:16:56,USR-58353
CONF-2960,TO_DO,2026-06-17 07:03:39,USR-87236
CONF-2960,IN_PROGRESS,2026-06-19 05:03:39,USR-87236
CONF-2960,IN_REVIEW,2026-06-20 21:03:39,USR-87236
CONF-2960,DONE,2026-06-21 08:03:39,USR-87236
THES-5075,TO_DO,2025-11-25 06:15:00,USR-56129
THES-5075,IN_PROGRESS,2025-11-25 11:15:00,USR-56129
THES-5075,IN_REVIEW,2025-11-26 11:15:00,USR-56129
THES-5075,DONE,2025-11-28 06:15:00,USR-56129
LIST-2759,TO_DO,2026-07-31 19:26:01,USR-97580
LIST-2759,IN_PROGRESS,2026-08-02 19:26:01,USR-97580
LIST-2759,IN_REVIEW,2026-08-03 09:26:01,USR-97580
LIST-2759,DONE,2026-08-03 12:26:01,USR-97580
LIST-2759,REOPENED,2026-08-05 10:26:01,USR-23970
LIST-2759,IN_PROGRESS,2026-08-05 23:26:01,USR-97580
LIST-2759,DONE,2026-08-07 01:26:01,USR-97580
ANIM-5107,TO_DO,2026-07-20 15:18:37,USR-94843
ANIM-5107,IN_PROGRESS,2026-07-21 05:18:37,USR-94843
ANIM-5107,IN_REVIEW,2026-07-22 19:18:37,USR-94843
ANIM-5107,DONE,2026-07-23 08:18:37,USR-94843
WIN-6303,TO_DO,2026-03-20 18:01:19,USR-72739
WIN-6303,IN_PROGRESS,2026-03-21 05:01:19,USR-72739
WIN-6303,IN_REVIEW,2026-03-22 11:01:19,USR-72739
WIN-6303,DONE,2026-03-23 07:01:19,USR-72739
LIST-7014,TO_DO,2026-09-05 12:38:42,USR-73656
LIST-7014,IN_PROGRESS,2026-09-07 05:38:42,USR-73656
LIST-7014,IN_REVIEW,2026-09-08 06:38:42,USR-73656
LIST-7014,DONE,2026-09-09 23:38:42,USR-73656
WIN-2037,TO_DO,2025-11-08 10:09:19,USR-20345
WIN-2037,IN_PROGRESS,2025-11-09 23:09:19,USR-20345
WIN-2037,IN_REVIEW,2025-11-10 10:09:19,USR-20345
WIN-2037,DONE,2025-11-12 03:09:19,USR-20345
WIN-7714,TO_DO,2026-02-25 22:36:44,USR-84847
WIN-7714,IN_PROGRESS,2026-02-26 11:36:44,USR-84847
WIN-7714,IN_REVIEW,2026-02-26 15:36:44,USR-84847
WIN-7714,DONE,2026-02-27 05:36:44,USR-84847
TERM-4139,TO_DO,2026-01-29 09:45:26,USR-98895
TERM-4139,IN_PROGRESS,2026-01-31 07:45:26,USR-98895
TERM-4139,IN_REVIEW,2026-02-01 22:45:26,USR-98895
TERM-4139,DONE,2026-02-02 16:45:26,USR-98895
TERM-4139,REOPENED,2026-02-02 21:45:26,USR-41186
TERM-4139,IN_PROGRESS,2026-02-03 09:45:26,USR-98895
TERM-4139,DONE,2026-02-04 03:45:26,USR-98895
CONF-2161,TO_DO,2026-07-12 03:06:54,USR-62743
CONF-2161,IN_PROGRESS,2026-07-13 21:06:54,USR-62743
CONF-2161,IN_REVIEW,2026-07-14 02:06:54,USR-62743
CONF-2161,DONE,2026-07-15 03:06:54,USR-62743
CONF-2161,REOPENED,2026-07-16 16:06:54,USR-76249
CONF-2161,IN_PROGRESS,2026-07-17 16:06:54,USR-62743
CONF-2161,DONE,2026-07-18 22:06:54,USR-62743
WIN-1955,TO_DO,2026-01-01 02:34:13,USR-59941
WIN-1955,IN_PROGRESS,2026-01-01 08:34:13,USR-59941
WIN-1955,IN_REVIEW,2026-01-01 23:34:13,USR-59941
WIN-1955,DONE,2026-01-03 10:34:13,USR-59941
THES-4784,TO_DO,2026-02-05 01:14:52,USR-44237
THES-4784,IN_PROGRESS,2026-02-06 14:14:52,USR-44237
THES-4784,IN_REVIEW,2026-02-08 03:14:52,USR-44237
THES-4784,DONE,2026-02-09 07:14:52,USR-44237
CONF-6864,TO_DO,2026-05-05 13:14:44,USR-20308
CONF-6864,IN_PROGRESS,2026-05-07 02:14:44,USR-20308
CONF-6864,IN_REVIEW,2026-05-08 05:14:44,USR-20308
CONF-6864,DONE,2026-05-09 15:14:44,USR-20308
ANIM-9747,TO_DO,2026-05-07 07:05:18,USR-60639
ANIM-9747,IN_PROGRESS,2026-05-08 11:05:18,USR-60639
ANIM-9747,IN_REVIEW,2026-05-10 05:05:18,USR-60639
ANIM-9747,DONE,2026-05-11 10:05:18,USR-60639
WIN-4943,TO_DO,2026-04-10 04:47:01,USR-14278
WIN-4943,IN_PROGRESS,2026-04-11 10:47:01,USR-14278
WIN-4943,IN_REVIEW,2026-04-12 13:47:01,USR-14278
WIN-4943,DONE,2026-04-12 15:47:01,USR-14278
DEVE-5660,TO_DO,2025-10-26 04:41:08,USR-51180
DEVE-5660,IN_PROGRESS,2025-10-27 02:41:08,USR-51180
DEVE-5660,IN_REVIEW,2025-10-27 05:41:08,USR-51180
DEVE-5660,DONE,2025-10-29 03:41:08,USR-51180
LIST-9376,TO_DO,2026-07-02 16:09:14,USR-12068
LIST-9376,IN_PROGRESS,2026-07-03 03:09:14,USR-12068
LIST-9376,IN_REVIEW,2026-07-03 13:09:14,USR-12068
LIST-9376,DONE,2026-07-04 07:09:14,USR-12068
CONF-5093,TO_DO,2026-01-22 04:03:34,USR-55508
CONF-5093,IN_PROGRESS,2026-01-24 04:03:34,USR-55508
CONF-5093,IN_REVIEW,2026-01-24 10:03:34,USR-55508
CONF-5093,DONE,2026-01-26 10:03:34,USR-55508
TERM-3832,TO_DO,2026-07-20 10:26:18,USR-21835
TERM-3832,IN_PROGRESS,2026-07-22 02:26:18,USR-21835
TERM-3832,IN_REVIEW,2026-07-23 21:26:18,USR-21835
TERM-3832,DONE,2026-07-24 18:26:18,USR-21835
CONF-7251,TO_DO,2026-07-12 04:31:17,USR-76249
CONF-7251,IN_PROGRESS,2026-07-12 13:31:17,USR-76249
CONF-7251,IN_REVIEW,2026-07-13 05:31:17,USR-76249
CONF-7251,DONE,2026-07-15 00:31:17,USR-76249
CONF-7251,REOPENED,2026-07-16 16:31:17,USR-82512
CONF-7251,IN_PROGRESS,2026-07-16 17:31:17,USR-76249
CONF-7251,DONE,2026-07-18 13:31:17,USR-76249
ORGA-1886,TO_DO,2025-10-20 04:46:44,USR-52600
ORGA-1886,IN_PROGRESS,2025-10-22 02:46:44,USR-52600
ORGA-1886,IN_REVIEW,2025-10-22 18:46:44,USR-52600
ORGA-1886,DONE,2025-10-23 05:46:44,USR-52600
ORGA-8300,TO_DO,2026-08-27 00:09:19,USR-34920
ORGA-8300,IN_PROGRESS,2026-08-27 11:09:19,USR-34920
ORGA-8300,IN_REVIEW,2026-08-27 21:09:19,USR-34920
ORGA-8300,DONE,2026-08-28 20:09:19,USR-34920
TERM-1807,TO_DO,2025-11-28 07:23:44,USR-95180
TERM-1807,IN_PROGRESS,2025-11-28 17:23:44,USR-95180
TERM-1807,IN_REVIEW,2025-11-30 01:23:44,USR-95180
TERM-1807,DONE,2025-12-01 14:23:44,USR-95180
TERM-7476,TO_DO,2026-08-02 11:38:13,USR-82641
TERM-7476,IN_PROGRESS,2026-08-02 17:38:13,USR-82641
TERM-7476,IN_REVIEW,2026-08-03 12:38:13,USR-82641
TERM-7476,DONE,2026-08-04 17:38:13,USR-82641
CONF-2467,TO_DO,2025-11-27 19:58:12,USR-50730
CONF-2467,IN_PROGRESS,2025-11-29 11:58:12,USR-50730
CONF-2467,IN_REVIEW,2025-12-01 06:58:12,USR-50730
CONF-2467,DONE,2025-12-01 09:58:12,USR-50730
CONF-2467,REOPENED,2025-12-02 06:58:12,USR-81118
CONF-2467,IN_PROGRESS,2025-12-02 12:58:12,USR-50730
CONF-2467,DONE,2025-12-03 14:58:12,USR-50730
CONF-8245,TO_DO,2026-08-24 00:42:47,USR-44718
CONF-8245,IN_PROGRESS,2026-08-26 00:42:47,USR-44718
CONF-8245,IN_REVIEW,2026-08-26 07:42:47,USR-44718
CONF-8245,DONE,2026-08-26 16:42:47,USR-44718
PROF-3419,TO_DO,2026-08-26 18:32:41,USR-38569
PROF-3419,IN_PROGRESS,2026-08-27 15:32:41,USR-38569
PROF-3419,IN_REVIEW,2026-08-28 21:32:41,USR-38569
PROF-3419,DONE,2026-08-30 05:32:41,USR-38569
WIN-4424,TO_DO,2026-09-10 05:10:25,USR-97062
WIN-4424,IN_PROGRESS,2026-09-11 13:10:25,USR-97062
WIN-4424,IN_REVIEW,2026-09-13 06:10:25,USR-97062
WIN-4424,DONE,2026-09-15 06:10:25,USR-97062
DEVE-7170,TO_DO,2026-05-06 16:29:56,USR-69609
DEVE-7170,IN_PROGRESS,2026-05-07 06:29:56,USR-69609
DEVE-7170,IN_REVIEW,2026-05-09 04:29:56,USR-69609
DEVE-7170,DONE,2026-05-10 21:29:56,USR-69609
DEVE-8617,TO_DO,2025-12-28 09:40:42,USR-76540
DEVE-8617,IN_PROGRESS,2025-12-28 17:40:42,USR-76540
DEVE-8617,IN_REVIEW,2025-12-28 20:40:42,USR-76540
DEVE-8617,DONE,2025-12-29 16:40:42,USR-76540
ORGA-4787,TO_DO,2025-11-21 23:24:32,USR-13492
ORGA-4787,IN_PROGRESS,2025-11-23 11:24:32,USR-13492
ORGA-4787,IN_REVIEW,2025-11-23 18:24:32,USR-13492
ORGA-4787,DONE,2025-11-24 07:24:32,USR-13492
LIST-8503,TO_DO,2026-05-13 21:00:07,USR-57400
LIST-8503,IN_PROGRESS,2026-05-15 06:00:07,USR-57400
LIST-8503,IN_REVIEW,2026-05-16 09:00:07,USR-57400
LIST-8503,DONE,2026-05-16 21:00:07,USR-57400
WIN-6765,TO_DO,2026-03-10 12:34:10,USR-83060
WIN-6765,IN_PROGRESS,2026-03-11 14:34:10,USR-83060
WIN-6765,IN_REVIEW,2026-03-11 17:34:10,USR-83060
WIN-6765,DONE,2026-03-13 06:34:10,USR-83060
PROF-3485,TO_DO,2025-10-05 03:04:02,USR-51033
PROF-3485,IN_PROGRESS,2025-10-07 00:04:02,USR-51033
PROF-3485,IN_REVIEW,2025-10-08 17:04:02,USR-51033
PROF-3485,DONE,2025-10-10 11:04:02,USR-51033
PROF-7837,TO_DO,2026-06-02 02:04:41,USR-24871
PROF-7837,IN_PROGRESS,2026-06-02 12:04:41,USR-24871
PROF-7837,IN_REVIEW,2026-06-03 03:04:41,USR-24871
PROF-7837,DONE,2026-06-04 22:04:41,USR-24871
CONF-9869,TO_DO,2026-02-26 13:26:20,USR-74752
CONF-9869,IN_PROGRESS,2026-02-26 23:26:20,USR-74752
CONF-9869,IN_REVIEW,2026-02-28 04:26:20,USR-74752
CONF-9869,DONE,2026-02-28 15:26:20,USR-74752
CONF-3589,TO_DO,2025-11-28 04:04:02,USR-83584
CONF-3589,IN_PROGRESS,2025-11-30 04:04:02,USR-83584
CONF-3589,IN_REVIEW,2025-11-30 07:04:02,USR-83584
CONF-3589,DONE,2025-12-01 05:04:02,USR-83584
ORGA-5970,TO_DO,2026-08-12 15:24:02,USR-52981
ORGA-5970,IN_PROGRESS,2026-08-12 23:24:02,USR-52981
ORGA-5970,IN_REVIEW,2026-08-13 09:24:02,USR-52981
ORGA-5970,DONE,2026-08-13 22:24:02,USR-52981
CONF-5372,TO_DO,2026-06-25 04:58:02,USR-41979
CONF-5372,IN_PROGRESS,2026-06-26 04:58:02,USR-41979
CONF-5372,IN_REVIEW,2026-06-26 11:58:02,USR-41979
CONF-5372,DONE,2026-06-28 09:58:02,USR-41979
ANIM-9230,TO_DO,2026-03-21 23:20:49,USR-53694
ANIM-9230,IN_PROGRESS,2026-03-23 08:20:49,USR-53694
ANIM-9230,IN_REVIEW,2026-03-24 16:20:49,USR-53694
ANIM-9230,DONE,2026-03-25 02:20:49,USR-53694
PROF-4707,TO_DO,2026-03-18 03:28:30,USR-58281
PROF-4707,IN_PROGRESS,2026-03-18 18:28:30,USR-58281
PROF-4707,IN_REVIEW,2026-03-19 00:28:30,USR-58281
PROF-4707,DONE,2026-03-19 13:28:30,USR-58281
PROF-4707,REOPENED,2026-03-20 19:28:30,USR-51770
PROF-4707,IN_PROGRESS,2026-03-21 15:28:30,USR-58281
PROF-4707,DONE,2026-03-23 02:28:30,USR-58281
WIN-8496,TO_DO,2025-11-08 23:38:06,USR-53687
WIN-8496,IN_PROGRESS,2025-11-10 23:38:06,USR-53687
WIN-8496,IN_REVIEW,2025-11-11 21:38:06,USR-53687
WIN-8496,DONE,2025-11-13 00:38:06,USR-53687
CONF-9784,TO_DO,2025-11-16 11:11:44,USR-54350
CONF-9784,IN_PROGRESS,2025-11-16 15:11:44,USR-54350
CONF-9784,IN_REVIEW,2025-11-17 08:11:44,USR-54350
CONF-9784,DONE,2025-11-18 19:11:44,USR-54350
ORGA-1643,TO_DO,2026-08-03 10:47:19,USR-95191
ORGA-1643,IN_PROGRESS,2026-08-04 13:47:19,USR-95191
ORGA-1643,IN_REVIEW,2026-08-05 10:47:19,USR-95191
ORGA-1643,DONE,2026-08-06 06:47:19,USR-95191
ANIM-7921,TO_DO,2026-09-05 09:18:03,USR-60432
ANIM-7921,IN_PROGRESS,2026-09-05 16:18:03,USR-60432
ANIM-7921,IN_REVIEW,2026-09-07 16:18:03,USR-60432
ANIM-7921,DONE,2026-09-09 02:18:03,USR-60432
ANIM-9952,TO_DO,2025-12-12 22:36:58,USR-77715
ANIM-9952,IN_PROGRESS,2025-12-14 21:36:58,USR-77715
ANIM-9952,IN_REVIEW,2025-12-15 11:36:58,USR-77715
ANIM-9952,DONE,2025-12-16 18:36:58,USR-77715
ANIM-9952,REOPENED,2025-12-17 01:36:58,USR-81118
ANIM-9952,IN_PROGRESS,2025-12-17 10:36:58,USR-77715
ANIM-9952,DONE,2025-12-18 10:36:58,USR-77715
ANIM-3024,TO_DO,2025-10-31 12:45:09,USR-59968
ANIM-3024,IN_PROGRESS,2025-11-02 12:45:09,USR-59968
ANIM-3024,IN_REVIEW,2025-11-03 22:45:09,USR-59968
ANIM-3024,DONE,2025-11-05 15:45:09,USR-59968
ANIM-3024,REOPENED,2025-11-06 03:45:09,USR-94843
ANIM-3024,IN_PROGRESS,2025-11-06 16:45:09,USR-59968
ANIM-3024,DONE,2025-11-08 07:45:09,USR-59968
ORGA-1719,TO_DO,2026-08-14 05:14:22,USR-69473
ORGA-1719,IN_PROGRESS,2026-08-14 16:14:22,USR-69473
ORGA-1719,IN_REVIEW,2026-08-15 05:14:22,USR-69473
ORGA-1719,DONE,2026-08-17 04:14:22,USR-69473
ORGA-6047,TO_DO,2025-11-16 12:11:13,USR-76494
ORGA-6047,IN_PROGRESS,2025-11-16 22:11:13,USR-76494
ORGA-6047,IN_REVIEW,2025-11-17 12:11:13,USR-76494
ORGA-6047,DONE,2025-11-17 14:11:13,USR-76494
CHOI-1200,TO_DO,2026-03-04 14:21:43,USR-84177
CHOI-1200,IN_PROGRESS,2026-03-05 07:21:43,USR-84177
CHOI-1200,IN_REVIEW,2026-03-05 22:21:43,USR-84177
CHOI-1200,DONE,2026-03-07 13:21:43,USR-84177
TERM-8434,TO_DO,2026-01-01 09:07:57,USR-50963
TERM-8434,IN_PROGRESS,2026-01-02 04:07:57,USR-50963
TERM-8434,IN_REVIEW,2026-01-03 21:07:57,USR-50963
TERM-8434,DONE,2026-01-05 15:07:57,USR-50963
PROF-1801,TO_DO,2026-02-28 08:07:11,USR-97562
PROF-1801,IN_PROGRESS,2026-03-02 04:07:11,USR-97562
PROF-1801,IN_REVIEW,2026-03-03 18:07:11,USR-97562
PROF-1801,DONE,2026-03-05 10:07:11,USR-97562
WIN-2436,TO_DO,2025-10-19 18:15:09,USR-53540
WIN-2436,IN_PROGRESS,2025-10-21 08:15:09,USR-53540
WIN-2436,IN_REVIEW,2025-10-22 21:15:09,USR-53540
WIN-2436,DONE,2025-10-23 10:15:09,USR-53540
WIN-2436,REOPENED,2025-10-24 17:15:09,USR-75338
WIN-2436,IN_PROGRESS,2025-10-25 17:15:09,USR-53540
WIN-2436,DONE,2025-10-27 10:15:09,USR-53540
WIN-1587,TO_DO,2026-05-20 10:27:39,USR-46211
WIN-1587,IN_PROGRESS,2026-05-21 23:27:39,USR-46211
WIN-1587,IN_REVIEW,2026-05-22 05:27:39,USR-46211
WIN-1587,DONE,2026-05-23 01:27:39,USR-46211
WIN-1587,REOPENED,2026-05-24 09:27:39,USR-84177
WIN-1587,IN_PROGRESS,2026-05-24 14:27:39,USR-46211
WIN-1587,DONE,2026-05-25 01:27:39,USR-46211
CHOI-6393,TO_DO,2026-09-08 10:47:23,USR-82667
CHOI-6393,IN_PROGRESS,2026-09-10 00:47:23,USR-82667
CHOI-6393,IN_REVIEW,2026-09-12 00:47:23,USR-82667
CHOI-6393,DONE,2026-09-13 18:47:23,USR-82667
THES-8924,TO_DO,2026-06-29 18:42:11,USR-82070
THES-8924,IN_PROGRESS,2026-06-30 12:42:11,USR-82070
THES-8924,IN_REVIEW,2026-07-01 23:42:11,USR-82070
THES-8924,DONE,2026-07-03 13:42:11,USR-82070
WIN-3125,TO_DO,2026-02-13 23:36:15,USR-54396
WIN-3125,IN_PROGRESS,2026-02-15 16:36:15,USR-54396
WIN-3125,IN_REVIEW,2026-02-16 08:36:15,USR-54396
WIN-3125,DONE,2026-02-18 07:36:15,USR-54396
PROF-1025,TO_DO,2026-09-08 14:56:44,USR-56009
PROF-1025,IN_PROGRESS,2026-09-09 18:56:44,USR-56009
PROF-1025,IN_REVIEW,2026-09-10 22:56:44,USR-56009
PROF-1025,DONE,2026-09-11 02:56:44,USR-56009
PROF-1025,REOPENED,2026-09-12 01:56:44,USR-73956
PROF-1025,IN_PROGRESS,2026-09-12 13:56:44,USR-56009
PROF-1025,DONE,2026-09-14 04:56:44,USR-56009
PROF-1185,TO_DO,2026-08-24 05:29:28,USR-55870
PROF-1185,IN_PROGRESS,2026-08-25 18:29:28,USR-55870
PROF-1185,IN_REVIEW,2026-08-26 16:29:28,USR-55870
PROF-1185,DONE,2026-08-26 18:29:28,USR-55870
WIN-6592,TO_DO,2026-03-15 10:27:45,USR-73201
WIN-6592,IN_PROGRESS,2026-03-17 07:27:45,USR-73201
WIN-6592,IN_REVIEW,2026-03-18 15:27:45,USR-73201
WIN-6592,DONE,2026-03-19 23:27:45,USR-73201
ANIM-8888,TO_DO,2026-06-29 07:16:19,USR-85598
ANIM-8888,IN_PROGRESS,2026-06-29 12:16:19,USR-85598
ANIM-8888,IN_REVIEW,2026-06-30 23:16:19,USR-85598
ANIM-8888,DONE,2026-07-01 20:16:19,USR-85598
WIN-9779,TO_DO,2025-12-06 02:28:03,USR-46002
WIN-9779,IN_PROGRESS,2025-12-06 05:28:03,USR-46002
WIN-9779,IN_REVIEW,2025-12-07 04:28:03,USR-46002
WIN-9779,DONE,2025-12-08 06:28:03,USR-46002
WIN-9779,REOPENED,2025-12-10 00:28:03,USR-39038
WIN-9779,IN_PROGRESS,2025-12-10 18:28:03,USR-46002
WIN-9779,DONE,2025-12-11 08:28:03,USR-46002
CONF-7382,TO_DO,2025-12-18 10:19:01,USR-82305
CONF-7382,IN_PROGRESS,2025-12-19 05:19:01,USR-82305
CONF-7382,IN_REVIEW,2025-12-20 09:19:01,USR-82305
CONF-7382,DONE,2025-12-20 16:19:01,USR-82305
PROF-7088,TO_DO,2026-02-01 13:57:14,USR-76317
PROF-7088,IN_PROGRESS,2026-02-02 14:57:14,USR-76317
PROF-7088,IN_REVIEW,2026-02-02 18:57:14,USR-76317
